Date,Close,Open,High,Low,Vol.,Change %
"May 24, 2022",29648.70,29091.60,29810.80,28706.10,79.42K,1.91%
"May 25, 2022",29540.60,29648.70,30202.30,29353.50,78.85K,-0.36%
"May 26, 2022",29203.50,29537.90,29868.90,28077.90,126.71K,-1.14%
"May 27, 2022",28601.20,29194.00,29377.10,28282.20,116.41K,-2.06%
"May 28, 2022",29027.10,28620.10,29194.40,28537.20,43.87K,1.49%
"May 29, 2022",29465.20,29027.10,29556.50,28838.70,36.87K,1.51%
"May 30, 2022",31723.30,29465.20,32185.60,29307.20,129.56K,7.66%
"May 31, 2022",31793.40,31730.20,32377.50,31221.20,86.60K,0.22%
"Jun 01, 2022",29798.50,31793.10,31969.90,29396.60,135.09K,-6.27%
"Jun 02, 2022",30455.50,29798.60,30638.50,29604.40,81.40K,2.20%
"Jun 03, 2022",29700.90,30455.70,30674.80,29330.80,72.13K,-2.48%
"Jun 04, 2022",29864.30,29700.90,29963.80,29489.50,33.51K,0.55%
"Jun 05, 2022",29913.00,29865.10,30166.90,29539.00,30.33K,0.16%
"Jun 06, 2022",31367.60,29911.20,31753.40,29888.60,94.01K,4.86%
"Jun 07, 2022",31128.80,31370.30,31556.60,29235.00,140.32K,-0.76%
"Jun 08, 2022",30201.60,31127.20,31312.10,29874.80,87.96K,-2.98%
"Jun 09, 2022",30097.80,30202.10,30691.40,29953.80,61.72K,-0.34%
"Jun 10, 2022",29083.30,30097.40,30325.60,28884.90,104.26K,-3.37%
"Jun 11, 2022",28403.40,29083.30,29426.60,28161.80,82.92K,-2.34%
"Jun 12, 2022",26606.30,28404.00,28534.80,26606.30,120.02K,-6.33%
"Jun 13, 2022",22448.00,26606.30,26857.60,22006.30,379.26K,-15.63%
"Jun 14, 2022",22157.30,22449.10,23200.30,20860.90,251.01K,-1.29%
"Jun 15, 2022",22577.90,22137.50,22754.40,20125.80,280.41K,1.90%
"Jun 16, 2022",20386.60,22577.90,22942.10,20231.10,144.00K,-9.71%
"Jun 17, 2022",20444.60,20391.30,21315.40,20244.10,136.27K,0.28%
"Jun 18, 2022",18986.50,20446.40,20744.70,17630.50,267.25K,-7.13%
"Jun 19, 2022",20577.20,18983.40,20763.50,17983.70,169.39K,8.38%
"Jun 20, 2022",20572.30,20576.90,20996.80,19658.80,140.60K,-0.02%
"Jun 21, 2022",20720.40,20571.60,21689.30,20371.70,136.32K,0.72%
"Jun 22, 2022",19965.80,20720.20,20864.30,19780.20,125.94K,-3.64%
"Jun 23, 2022",21100.70,19967.30,21189.80,19907.50,110.70K,5.68%
"Jun 24, 2022",21226.90,21100.90,21488.70,20743.90,104.56K,0.60%
"Jun 25, 2022",21489.90,21226.90,21553.40,20917.50,66.63K,1.24%
"Jun 26, 2022",21043.50,21489.90,21837.40,20989.70,67.21K,-2.08%
"Jun 27, 2022",20730.20,21037.70,21497.50,20568.00,84.69K,-1.49%
"Jun 28, 2022",20278.00,20727.90,21200.20,20210.50,83.83K,-2.18%
"Jun 29, 2022",20111.30,20278.00,20415.80,19880.70,98.97K,-0.82%
"Jun 30, 2022",19926.60,20111.30,20155.10,18682.70,127.73K,-0.92%
"Jul 01, 2022",19262.90,19926.60,20785.60,18980.10,150.18K,-3.33%
"Jul 02, 2022",19243.20,19275.40,19425.40,19006.40,58.57K,-0.10%
"Jul 03, 2022",19309.90,19243.40,19626.40,18794.40,65.27K,0.35%
"Jul 04, 2022",20215.80,19310.60,20303.80,19052.50,92.79K,4.69%
"Jul 05, 2022",20200.60,20215.80,20706.90,19315.40,122.43K,-0.08%
"Jul 06, 2022",20561.10,20180.40,20654.90,19785.30,105.24K,1.78%
"Jul 07, 2022",21637.80,20557.90,21817.80,20282.70,115.81K,5.24%
"Jul 08, 2022",21611.20,21637.10,22482.10,21207.00,439.90K,-0.12%
"Jul 09, 2022",21587.50,21610.40,21944.10,21338.40,190.11K,-0.11%
"Jul 10, 2022",20847.40,21587.40,21599.20,20689.70,204.68K,-3.43%
"Jul 11, 2022",19963.20,20847.20,20855.00,19897.00,160.20K,-4.24%
"Jul 12, 2022",19330.90,19963.20,20051.70,19279.60,167.91K,-3.17%
"Jul 13, 2022",20250.00,19331.60,20250.80,18942.20,249.38K,4.75%
"Jul 14, 2022",20586.00,20250.00,20862.20,19664.90,205.28K,1.66%
"Jul 15, 2022",20825.10,20586.10,21178.10,20393.40,164.67K,1.16%
"Jul 16, 2022",21209.90,20825.20,21561.30,20484.40,136.89K,1.85%
"Jul 17, 2022",20785.60,21209.80,21654.40,20755.20,132.81K,-2.00%
"Jul 18, 2022",22525.80,20785.60,22714.90,20770.60,279.72K,8.37%
"Jul 19, 2022",23410.20,22529.30,23757.30,21581.80,308.91K,3.93%
"Jul 20, 2022",23215.20,23412.00,24258.00,22944.40,281.31K,-0.83%
"Jul 21, 2022",23153.00,23219.90,23403.80,22360.20,217.08K,-0.27%
"Jul 22, 2022",22675.20,23150.00,23741.40,22524.20,197.54K,-2.06%
"Jul 23, 2022",22460.40,22683.60,22991.00,21971.70,137.42K,-0.95%
"Jul 24, 2022",22582.10,22449.80,22987.90,22281.30,126.66K,0.54%
"Jul 25, 2022",21301.90,22582.30,22653.30,21275.40,206.93K,-5.67%
"Jul 26, 2022",21248.70,21301.60,21322.30,20737.30,201.57K,-0.25%
"Jul 27, 2022",22958.30,21248.00,23027.80,21047.50,242.66K,8.05%
"Jul 28, 2022",23850.00,22957.70,24190.50,22611.60,268.32K,3.88%
"Jul 29, 2022",23774.30,23850.20,24340.00,23451.40,221.66K,-0.32%
"Jul 30, 2022",23634.20,23774.20,24605.30,23521.80,168.72K,-0.59%
"Jul 31, 2022",23303.40,23634.20,24179.30,23236.20,138.84K,-1.40%
"Aug 01, 2022",23271.20,23303.40,23484.40,22863.80,162.33K,-0.14%
"Aug 02, 2022",22988.60,23271.10,23423.30,22670.80,177.30K,-1.21%
"Aug 03, 2022",22820.80,22988.70,23623.70,22698.60,174.66K,-0.73%
"Aug 04, 2022",22612.10,22822.20,23214.50,22438.70,181.19K,-0.91%
"Aug 05, 2022",23308.20,22613.30,23447.60,22593.50,208.90K,3.08%
"Aug 06, 2022",22944.20,23308.20,23344.40,22923.60,94.44K,-1.56%
"Aug 07, 2022",23175.30,22944.20,23387.70,22852.30,99.36K,1.01%
"Aug 08, 2022",23816.30,23175.30,24234.10,23160.60,197.94K,2.77%
"Aug 09, 2022",23146.70,23818.10,23912.00,22886.50,169.62K,-2.81%
"Aug 10, 2022",23962.90,23150.30,24209.90,22714.70,243.61K,3.53%
"Aug 11, 2022",23935.30,23963.30,24873.50,23864.00,285.36K,-0.12%
"Aug 12, 2022",24398.70,23935.30,24440.80,23616.40,194.96K,1.94%
"Aug 13, 2022",24442.50,24398.90,24882.90,24318.70,170.59K,0.18%
"Aug 14, 2022",24302.80,24442.10,24997.30,24172.20,177.25K,-0.57%
"Aug 15, 2022",24101.70,24303.30,25205.70,23784.50,279.28K,-0.83%
